SKU,Attr01,Attr02,Attr03,Attr04,Attr05,Attr06,Attr07,Attr08,Attr09,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49
SKU000177,Small,WarehouseA,InStock,Supplier3,79,Small,WarehouseA,OutOfStock,Supplier4,406,Small,WarehouseB,InStock,Supplier3,422,Small,WarehouseC,InStock,Supplier4,67,Medium,WarehouseB,InStock,Supplier1,256,Medium,WarehouseA,LowStock,Supplier2,396,Medium,WarehouseC,OutOfStock,Supplier1,51,Medium,WarehouseC,InStock,Supplier4,419,Medium,WarehouseA,OutOfStock,Supplier1,220,Large,WarehouseB,InStock,Supplier4
SKU000178,Small,WarehouseB,InStock,Supplier1,485,XL,WarehouseC,LowStock,Supplier3,48,Large,WarehouseA,InStock,Supplier4,63,Medium,WarehouseA,InStock,Supplier2,65,Small,WarehouseB,InStock,Supplier1,48,Small,WarehouseB,OutOfStock,Supplier1,316,Small,WarehouseC,LowStock,Supplier3,289,Small,WarehouseC,OutOfStock,Supplier1,482,Large,WarehouseB,InStock,Supplier2,422,Large,WarehouseC,OutOfStock,Supplier3
SKU000179,Small,WarehouseC,OutOfStock,Supplier2,210,Medium,WarehouseB,InStock,Supplier1,235,XL,WarehouseB,InStock,Supplier4,286,Large,WarehouseB,LowStock,Supplier4,347,XL,WarehouseC,LowStock,Supplier3,276,Medium,WarehouseB,LowStock,Supplier2,211,Large,WarehouseB,OutOfStock,Supplier4,23,Small,WarehouseC,InStock,Supplier1,264,Medium,WarehouseC,OutOfStock,Supplier3,253,Small,WarehouseC,OutOfStock,Supplier2
SKU000180,Medium,WarehouseA,LowStock,Supplier2,443,Medium,WarehouseA,LowStock,Supplier2,121,Large,WarehouseC,OutOfStock,Supplier2,496,Small,WarehouseC,LowStock,Supplier1,489,Small,WarehouseA,OutOfStock,Supplier2,360,Small,WarehouseA,OutOfStock,Supplier4,128,Large,WarehouseB,InStock,Supplier2,436,XL,WarehouseC,LowStock,Supplier2,12,Small,WarehouseA,OutOfStock,Supplier4,300,Small,WarehouseA,OutOfStock,Supplier3
SKU000181,Medium,WarehouseC,InStock,Supplier4,57,Large,WarehouseB,OutOfStock,Supplier4,62,Large,WarehouseA,OutOfStock,Supplier2,419,XL,WarehouseB,OutOfStock,Supplier4,328,Large,WarehouseA,InStock,Supplier4,471,XL,WarehouseB,OutOfStock,Supplier2,311,Small,WarehouseA,OutOfStock,Supplier4,407,Small,WarehouseC,LowStock,Supplier3,220,Small,WarehouseA,InStock,Supplier3,313,Small,WarehouseA,OutOfStock,Supplier2
SKU000182,Medium,WarehouseC,LowStock,Supplier1,192,Large,WarehouseC,OutOfStock,Supplier1,65,Small,WarehouseB,OutOfStock,Supplier4,265,Medium,WarehouseB,InStock,Supplier3,27,Large,WarehouseC,InStock,Supplier1,275,Large,WarehouseC,LowStock,Supplier4,65,Small,WarehouseA,OutOfStock,Supplier4,68,XL,WarehouseB,OutOfStock,Supplier2,176,Medium,WarehouseA,InStock,Supplier2,26,Medium,WarehouseA,OutOfStock,Supplier1
SKU000183,Medium,WarehouseC,InStock,Supplier2,114,Large,WarehouseA,InStock,Supplier1,198,Medium,WarehouseC,InStock,Supplier4,93,Large,WarehouseB,InStock,Supplier3,36,XL,WarehouseC,InStock,Supplier2,127,Small,WarehouseA,OutOfStock,Supplier3,3,XL,WarehouseC,OutOfStock,Supplier4,301,Medium,WarehouseC,OutOfStock,Supplier1,418,XL,WarehouseC,InStock,Supplier3,68,Large,WarehouseA,LowStock,Supplier4
SKU000184,Small,WarehouseA,OutOfStock,Supplier1,290,Medium,WarehouseC,InStock,Supplier1,391,Small,WarehouseC,LowStock,Supplier1,249,Medium,WarehouseB,OutOfStock,Supplier4,287,XL,WarehouseA,LowStock,Supplier1,274,Large,WarehouseA,InStock,Supplier1,28,Large,WarehouseB,OutOfStock,Supplier3,425,XL,WarehouseC,LowStock,Supplier1,139,Medium,WarehouseC,OutOfStock,Supplier3,381,XL,WarehouseA,InStock,Supplier3
SKU000185,XL,WarehouseB,InStock,Supplier4,46,Large,WarehouseA,LowStock,Supplier3,357,Large,WarehouseB,LowStock,Supplier4,270,XL,WarehouseA,OutOfStock,Supplier3,184,Small,WarehouseA,InStock,Supplier3,53,Medium,WarehouseB,LowStock,Supplier2,82,Medium,WarehouseB,OutOfStock,Supplier3,378,XL,WarehouseB,OutOfStock,Supplier4,315,XL,WarehouseA,OutOfStock,Supplier3,323,Large,WarehouseB,OutOfStock,Supplier3
SKU000186,Small,WarehouseA,OutOfStock,Supplier2,277,Large,WarehouseC,InStock,Supplier3,128,Small,WarehouseC,OutOfStock,Supplier2,104,Medium,WarehouseC,InStock,Supplier2,474,Medium,WarehouseA,LowStock,Supplier2,188,Small,WarehouseA,LowStock,Supplier1,79,Large,WarehouseC,OutOfStock,Supplier1,272,Large,WarehouseC,LowStock,Supplier4,66,XL,WarehouseA,LowStock,Supplier1,233,XL,WarehouseC,OutOfStock,Supplier2
SKU000187,XL,WarehouseA,OutOfStock,Supplier3,293,Small,WarehouseA,LowStock,Supplier2,321,Medium,WarehouseA,LowStock,Supplier2,122,Large,WarehouseC,LowStock,Supplier3,330,XL,WarehouseC,LowStock,Supplier3,269,Large,WarehouseB,InStock,Supplier1,115,Large,WarehouseA,InStock,Supplier4,133,Small,WarehouseB,LowStock,Supplier2,341,Small,WarehouseA,OutOfStock,Supplier2,416,XL,WarehouseA,LowStock,Supplier2
SKU000188,Large,WarehouseA,InStock,Supplier4,448,Medium,WarehouseA,InStock,Supplier3,445,Medium,WarehouseB,InStock,Supplier4,382,Large,WarehouseA,InStock,Supplier4,483,Small,WarehouseC,InStock,Supplier1,102,Small,WarehouseB,LowStock,Supplier4,478,XL,WarehouseB,InStock,Supplier2,101,Small,WarehouseC,InStock,Supplier1,357,Large,WarehouseA,InStock,Supplier2,364,Large,WarehouseB,OutOfStock,Supplier1
SKU000189,XL,WarehouseA,OutOfStock,Supplier1,347,Medium,WarehouseB,InStock,Supplier3,444,Medium,WarehouseC,LowStock,Supplier1,387,Small,WarehouseA,OutOfStock,Supplier1,128,Small,WarehouseA,LowStock,Supplier2,272,Small,WarehouseB,OutOfStock,Supplier2,445,Large,WarehouseC,InStock,Supplier1,422,Small,WarehouseA,OutOfStock,Supplier1,475,Small,WarehouseC,OutOfStock,Supplier2,0,XL,WarehouseA,OutOfStock,Supplier3
SKU000190,Large,WarehouseB,LowStock,Supplier1,269,Small,WarehouseC,LowStock,Supplier3,418,XL,WarehouseA,LowStock,Supplier3,415,Small,WarehouseA,InStock,Supplier1,274,Medium,WarehouseB,OutOfStock,Supplier3,257,XL,WarehouseC,OutOfStock,Supplier3,391,Small,WarehouseC,LowStock,Supplier2,101,Medium,WarehouseA,OutOfStock,Supplier1,415,Small,WarehouseB,InStock,Supplier3,492,Large,WarehouseA,LowStock,Supplier4
SKU000191,XL,WarehouseB,LowStock,Supplier3,224,Small,WarehouseA,OutOfStock,Supplier2,213,Small,WarehouseB,LowStock,Supplier3,181,Large,WarehouseB,InStock,Supplier1,235,Medium,WarehouseC,LowStock,Supplier1,78,Large,WarehouseC,LowStock,Supplier2,196,Medium,WarehouseC,OutOfStock,Supplier1,115,Small,WarehouseB,OutOfStock,Supplier3,365,Small,WarehouseC,LowStock,Supplier2,496,Large,WarehouseC,OutOfStock,Supplier2
SKU000192,XL,WarehouseA,InStock,Supplier3,456,Small,WarehouseC,InStock,Supplier4,138,Large,WarehouseB,InStock,Supplier3,39,Medium,WarehouseB,LowStock,Supplier3,405,Medium,WarehouseB,InStock,Supplier2,179,Small,WarehouseB,OutOfStock,Supplier3,496,Large,WarehouseB,OutOfStock,Supplier1,411,Small,WarehouseC,LowStock,Supplier1,17,Medium,WarehouseB,InStock,Supplier1,342,XL,WarehouseB,InStock,Supplier3
SKU000193,Small,WarehouseC,OutOfStock,Supplier1,261,Small,WarehouseA,InStock,Supplier3,414,Small,WarehouseA,InStock,Supplier1,334,Large,WarehouseB,LowStock,Supplier1,185,Medium,WarehouseC,InStock,Supplier1,93,Medium,WarehouseA,InStock,Supplier1,2,Large,WarehouseB,InStock,Supplier2,258,Large,WarehouseC,InStock,Supplier1,317,XL,WarehouseC,InStock,Supplier3,201,Small,WarehouseB,OutOfStock,Supplier2
SKU000194,Small,WarehouseA,InStock,Supplier2,56,Large,WarehouseC,InStock,Supplier3,72,Medium,WarehouseA,OutOfStock,Supplier2,425,Small,WarehouseC,LowStock,Supplier1,242,Medium,WarehouseB,LowStock,Supplier2,125,XL,WarehouseC,OutOfStock,Supplier1,283,Medium,WarehouseA,OutOfStock,Supplier1,312,Large,WarehouseB,OutOfStock,Supplier3,290,Large,WarehouseC,InStock,Supplier4,468,Large,WarehouseC,OutOfStock,Supplier4
SKU000195,Large,WarehouseC,LowStock,Supplier4,250,Large,WarehouseC,OutOfStock,Supplier2,285,Small,WarehouseB,InStock,Supplier2,445,XL,WarehouseA,InStock,Supplier4,204,Small,WarehouseC,LowStock,Supplier3,355,Medium,WarehouseB,OutOfStock,Supplier1,446,XL,WarehouseB,LowStock,Supplier3,59,Small,WarehouseC,LowStock,Supplier1,61,Small,WarehouseB,OutOfStock,Supplier1,456,Small,WarehouseC,OutOfStock,Supplier2
SKU000196,XL,WarehouseB,InStock,Supplier1,405,Small,WarehouseB,LowStock,Supplier4,385,XL,WarehouseA,LowStock,Supplier1,493,Large,WarehouseC,OutOfStock,Supplier3,500,Small,WarehouseA,OutOfStock,Supplier3,255,Medium,WarehouseB,LowStock,Supplier4,300,Large,WarehouseC,InStock,Supplier3,103,Large,WarehouseC,LowStock,Supplier4,60,Medium,WarehouseC,LowStock,Supplier1,62,Medium,WarehouseC,OutOfStock,Supplier4
SKU000197,Small,WarehouseB,InStock,Supplier1,264,Small,WarehouseC,InStock,Supplier4,378,XL,WarehouseC,InStock,Supplier3,166,Small,WarehouseA,InStock,Supplier4,96,XL,WarehouseA,LowStock,Supplier1,439,XL,WarehouseB,OutOfStock,Supplier1,292,Medium,WarehouseA,LowStock,Supplier4,80,Large,WarehouseC,InStock,Supplier1,405,Medium,WarehouseA,OutOfStock,Supplier2,199,Large,WarehouseB,InStock,Supplier1
SKU000198,Small,WarehouseC,InStock,Supplier2,24,Large,WarehouseC,InStock,Supplier3,94,Large,WarehouseA,LowStock,Supplier1,114,XL,WarehouseC,OutOfStock,Supplier4,491,Small,WarehouseB,InStock,Supplier3,472,Small,WarehouseB,InStock,Supplier2,100,Medium,WarehouseA,InStock,Supplier1,152,Medium,WarehouseA,InStock,Supplier1,135,Large,WarehouseB,LowStock,Supplier2,52,Medium,WarehouseC,OutOfStock,Supplier3
SKU000199,Medium,WarehouseA,OutOfStock,Supplier1,284,Large,WarehouseC,InStock,Supplier3,80,Small,WarehouseB,LowStock,Supplier1,121,Small,WarehouseC,OutOfStock,Supplier2,159,Medium,WarehouseC,LowStock,Supplier2,263,Large,WarehouseB,OutOfStock,Supplier4,11,Small,WarehouseA,InStock,Supplier4,191,Medium,WarehouseB,LowStock,Supplier2,151,Small,WarehouseC,LowStock,Supplier3,456,Small,WarehouseB,InStock,Supplier3
SKU000200,Medium,WarehouseB,InStock,Supplier3,116,Large,WarehouseC,LowStock,Supplier4,118,XL,WarehouseB,OutOfStock,Supplier2,471,Small,WarehouseA,OutOfStock,Supplier1,443,XL,WarehouseA,OutOfStock,Supplier1,500,XL,WarehouseA,LowStock,Supplier3,407,XL,WarehouseA,LowStock,Supplier2,74,Small,WarehouseC,InStock,Supplier3,101,XL,WarehouseC,OutOfStock,Supplier3,392,Medium,WarehouseA,InStock,Supplier1
SKU000201,Small,WarehouseB,OutOfStock,Supplier3,58,Medium,WarehouseC,LowStock,Supplier2,285,Small,WarehouseB,LowStock,Supplier4,34,Medium,WarehouseB,InStock,Supplier4,266,Medium,WarehouseB,OutOfStock,Supplier1,239,Large,WarehouseC,LowStock,Supplier3,14,Small,WarehouseB,LowStock,Supplier2,18,Small,WarehouseB,InStock,Supplier4,437,Large,WarehouseC,InStock,Supplier2,94,Large,WarehouseB,OutOfStock,Supplier2
SKU000202,Medium,WarehouseB,InStock,Supplier3,132,Medium,WarehouseC,LowStock,Supplier4,195,XL,WarehouseC,OutOfStock,Supplier3,283,XL,WarehouseB,LowStock,Supplier4,159,Medium,WarehouseA,InStock,Supplier4,73,Small,WarehouseB,InStock,Supplier2,202,XL,WarehouseB,InStock,Supplier1,393,XL,WarehouseA,InStock,Supplier3,16,Large,WarehouseC,InStock,Supplier3,95,Large,WarehouseB,InStock,Supplier1
SKU000203,Small,WarehouseC,OutOfStock,Supplier3,300,XL,WarehouseB,OutOfStock,Supplier1,356,Small,WarehouseB,OutOfStock,Supplier4,364,Large,WarehouseC,InStock,Supplier1,275,Medium,WarehouseB,LowStock,Supplier1,500,Large,WarehouseC,OutOfStock,Supplier3,208,Small,WarehouseA,OutOfStock,Supplier2,410,Medium,WarehouseC,InStock,Supplier4,42,Small,WarehouseA,LowStock,Supplier2,348,Medium,WarehouseA,InStock,Supplier1
SKU000204,Large,WarehouseB,OutOfStock,Supplier1,44,Small,WarehouseB,InStock,Supplier2,482,Large,WarehouseB,InStock,Supplier2,479,Small,WarehouseB,OutOfStock,Supplier3,226,Small,WarehouseA,OutOfStock,Supplier1,237,Small,WarehouseA,LowStock,Supplier3,208,XL,WarehouseA,OutOfStock,Supplier4,305,Medium,WarehouseA,InStock,Supplier2,309,Small,WarehouseC,LowStock,Supplier4,186,Medium,WarehouseB,InStock,Supplier2
SKU000205,Medium,WarehouseB,LowStock,Supplier3,19,XL,WarehouseB,LowStock,Supplier4,383,Small,WarehouseA,LowStock,Supplier1,148,Large,WarehouseC,LowStock,Supplier1,121,XL,WarehouseA,InStock,Supplier2,90,Large,WarehouseB,LowStock,Supplier2,77,Large,WarehouseA,OutOfStock,Supplier2,57,Small,WarehouseA,OutOfStock,Supplier4,265,Large,WarehouseB,InStock,Supplier2,397,Large,WarehouseB,LowStock,Supplier4
SKU000206,Medium,WarehouseA,OutOfStock,Supplier3,220,Medium,WarehouseB,LowStock,Supplier1,164,Large,WarehouseB,InStock,Supplier1,355,Small,WarehouseA,LowStock,Supplier1,105,XL,WarehouseA,InStock,Supplier3,377,Large,WarehouseA,OutOfStock,Supplier3,220,XL,WarehouseC,InStock,Supplier2,47,Medium,WarehouseB,InStock,Supplier4,30,Large,WarehouseC,InStock,Supplier4,132,XL,WarehouseA,OutOfStock,Supplier3
SKU000207,Medium,WarehouseC,InStock,Supplier4,363,Large,WarehouseC,OutOfStock,Supplier4,171,Medium,WarehouseA,LowStock,Supplier2,225,Large,WarehouseC,OutOfStock,Supplier3,51,Medium,WarehouseA,LowStock,Supplier4,347,Medium,WarehouseB,LowStock,Supplier4,194,XL,WarehouseB,InStock,Supplier2,155,Large,WarehouseB,LowStock,Supplier2,399,Small,WarehouseB,LowStock,Supplier2,129,Medium,WarehouseB,LowStock,Supplier2
SKU000208,XL,WarehouseA,LowStock,Supplier4,113,Large,WarehouseB,InStock,Supplier3,462,XL,WarehouseA,OutOfStock,Supplier1,88,Small,WarehouseB,InStock,Supplier1,488,Small,WarehouseB,LowStock,Supplier3,343,XL,WarehouseC,InStock,Supplier3,418,Large,WarehouseC,InStock,Supplier1,322,Large,WarehouseC,OutOfStock,Supplier4,213,Small,WarehouseB,LowStock,Supplier3,363,Medium,WarehouseC,LowStock,Supplier4
SKU000209,XL,WarehouseC,LowStock,Supplier1,197,Large,WarehouseA,OutOfStock,Supplier4,216,Small,WarehouseC,OutOfStock,Supplier3,476,Medium,WarehouseB,OutOfStock,Supplier3,307,Large,WarehouseA,LowStock,Supplier1,483,Large,WarehouseA,OutOfStock,Supplier1,434,Small,WarehouseC,LowStock,Supplier4,413,Large,WarehouseA,OutOfStock,Supplier1,84,Medium,WarehouseB,OutOfStock,Supplier2,362,Large,WarehouseC,InStock,Supplier1
SKU000210,Large,WarehouseB,LowStock,Supplier2,291,Medium,WarehouseB,OutOfStock,Supplier3,389,Large,WarehouseA,LowStock,Supplier3,129,Medium,WarehouseC,OutOfStock,Supplier3,455,Large,WarehouseB,LowStock,Supplier4,138,Small,WarehouseA,InStock,Supplier3,428,XL,WarehouseC,LowStock,Supplier4,422,Medium,WarehouseC,LowStock,Supplier3,117,Large,WarehouseA,InStock,Supplier1,208,Medium,WarehouseA,InStock,Supplier2
SKU000211,XL,WarehouseB,OutOfStock,Supplier1,118,XL,WarehouseC,OutOfStock,Supplier3,404,Small,WarehouseC,LowStock,Supplier1,120,Medium,WarehouseB,OutOfStock,Supplier1,436,Medium,WarehouseC,InStock,Supplier3,422,Large,WarehouseC,InStock,Supplier1,94,XL,WarehouseA,LowStock,Supplier4,320,XL,WarehouseB,LowStock,Supplier2,98,XL,WarehouseB,LowStock,Supplier1,202,XL,WarehouseA,InStock,Supplier1
SKU000212,XL,WarehouseA,InStock,Supplier3,344,Large,WarehouseB,OutOfStock,Supplier2,222,Small,WarehouseC,InStock,Supplier3,460,Large,WarehouseC,OutOfStock,Supplier2,304,XL,WarehouseC,LowStock,Supplier1,67,XL,WarehouseB,LowStock,Supplier2,66,Large,WarehouseC,OutOfStock,Supplier4,406,Small,WarehouseB,OutOfStock,Supplier1,454,Large,WarehouseB,OutOfStock,Supplier4,9,Small,WarehouseA,LowStock,Supplier1
SKU000213,Small,WarehouseB,LowStock,Supplier1,368,Large,WarehouseB,OutOfStock,Supplier1,188,XL,WarehouseB,LowStock,Supplier4,375,Small,WarehouseA,InStock,Supplier3,123,Small,WarehouseB,InStock,Supplier3,334,XL,WarehouseB,OutOfStock,Supplier3,165,XL,WarehouseB,LowStock,Supplier3,131,XL,WarehouseB,OutOfStock,Supplier3,396,XL,WarehouseC,InStock,Supplier1,269,Medium,WarehouseB,LowStock,Supplier1
SKU000214,Large,WarehouseC,OutOfStock,Supplier2,373,Small,WarehouseB,OutOfStock,Supplier1,255,Medium,WarehouseB,LowStock,Supplier3,380,Large,WarehouseA,InStock,Supplier3,87,Small,WarehouseC,InStock,Supplier3,210,Large,WarehouseA,LowStock,Supplier4,397,Small,WarehouseA,LowStock,Supplier1,352,Large,WarehouseC,LowStock,Supplier3,395,Small,WarehouseA,InStock,Supplier4,130,XL,WarehouseB,LowStock,Supplier2
SKU000215,Small,WarehouseC,OutOfStock,Supplier1,61,XL,WarehouseB,OutOfStock,Supplier3,480,Large,WarehouseC,InStock,Supplier3,38,Small,WarehouseC,OutOfStock,Supplier3,335,Small,WarehouseA,OutOfStock,Supplier4,141,Large,WarehouseC,OutOfStock,Supplier3,17,Medium,WarehouseC,OutOfStock,Supplier2,188,Large,WarehouseA,InStock,Supplier4,490,XL,WarehouseA,InStock,Supplier2,465,Medium,WarehouseC,OutOfStock,Supplier2
SKU000216,XL,WarehouseB,LowStock,Supplier4,107,Small,WarehouseC,InStock,Supplier4,484,Medium,WarehouseA,OutOfStock,Supplier2,148,Small,WarehouseB,LowStock,Supplier4,209,Medium,WarehouseB,LowStock,Supplier1,243,Small,WarehouseA,InStock,Supplier3,89,Large,WarehouseB,OutOfStock,Supplier2,405,XL,WarehouseA,LowStock,Supplier4,69,Small,WarehouseC,OutOfStock,Supplier3,212,Medium,WarehouseA,InStock,Supplier4
SKU000217,XL,WarehouseC,OutOfStock,Supplier1,465,Large,WarehouseB,OutOfStock,Supplier4,494,Medium,WarehouseC,LowStock,Supplier2,291,Small,WarehouseA,LowStock,Supplier1,384,Medium,WarehouseB,OutOfStock,Supplier4,199,Medium,WarehouseC,InStock,Supplier3,331,Medium,WarehouseA,LowStock,Supplier1,155,XL,WarehouseC,LowStock,Supplier2,269,Large,WarehouseB,LowStock,Supplier1,398,Small,WarehouseB,InStock,Supplier2
SKU000218,XL,WarehouseC,LowStock,Supplier4,457,Large,WarehouseA,OutOfStock,Supplier3,152,Small,WarehouseC,InStock,Supplier1,483,Medium,WarehouseC,OutOfStock,Supplier3,290,Medium,WarehouseC,LowStock,Supplier3,464,Small,WarehouseB,InStock,Supplier1,123,Small,WarehouseC,OutOfStock,Supplier2,125,XL,WarehouseC,InStock,Supplier3,459,XL,WarehouseC,InStock,Supplier4,366,Small,WarehouseB,InStock,Supplier2
SKU000219,XL,WarehouseB,LowStock,Supplier4,192,Small,WarehouseB,OutOfStock,Supplier3,394,XL,WarehouseA,OutOfStock,Supplier3,330,XL,WarehouseA,LowStock,Supplier2,459,Large,WarehouseA,InStock,Supplier3,185,Small,WarehouseB,InStock,Supplier4,22,Small,WarehouseB,InStock,Supplier4,441,Large,WarehouseA,OutOfStock,Supplier1,457,Large,WarehouseA,LowStock,Supplier4,184,Small,WarehouseA,InStock,Supplier4
SKU000220,XL,WarehouseC,InStock,Supplier4,147,Large,WarehouseB,InStock,Supplier3,98,Medium,WarehouseC,LowStock,Supplier1,370,XL,WarehouseC,OutOfStock,Supplier3,239,Large,WarehouseB,LowStock,Supplier2,355,Large,WarehouseA,InStock,Supplier2,467,XL,WarehouseC,LowStock,Supplier3,57,XL,WarehouseC,InStock,Supplier1,304,Small,WarehouseC,LowStock,Supplier4,127,Small,WarehouseB,InStock,Supplier3
SKU000221,XL,WarehouseB,LowStock,Supplier3,255,Medium,WarehouseB,OutOfStock,Supplier3,180,Medium,WarehouseC,LowStock,Supplier2,196,Small,WarehouseC,LowStock,Supplier3,87,XL,WarehouseC,LowStock,Supplier2,135,XL,WarehouseA,OutOfStock,Supplier2,57,XL,WarehouseB,InStock,Supplier2,315,Small,WarehouseB,OutOfStock,Supplier2,48,Medium,WarehouseC,LowStock,Supplier2,343,XL,WarehouseC,LowStock,Supplier3
SKU000222,XL,WarehouseC,LowStock,Supplier3,109,XL,WarehouseC,InStock,Supplier1,215,Medium,WarehouseA,LowStock,Supplier3,95,Small,WarehouseA,InStock,Supplier2,263,Medium,WarehouseB,InStock,Supplier1,328,Medium,WarehouseB,InStock,Supplier3,351,XL,WarehouseA,InStock,Supplier2,125,Small,WarehouseB,InStock,Supplier2,34,XL,WarehouseA,LowStock,Supplier4,266,Small,WarehouseC,InStock,Supplier4
SKU000223,Large,WarehouseB,OutOfStock,Supplier2,111,Small,WarehouseA,InStock,Supplier4,490,Small,WarehouseA,InStock,Supplier3,422,Large,WarehouseA,InStock,Supplier2,426,XL,WarehouseA,InStock,Supplier3,231,Large,WarehouseB,InStock,Supplier3,366,XL,WarehouseB,OutOfStock,Supplier2,336,XL,WarehouseC,InStock,Supplier3,220,XL,WarehouseC,InStock,Supplier4,281,Large,WarehouseC,InStock,Supplier1
SKU000224,Medium,WarehouseC,LowStock,Supplier1,472,Large,WarehouseB,LowStock,Supplier1,217,Medium,WarehouseC,InStock,Supplier1,109,XL,WarehouseB,OutOfStock,Supplier3,295,Small,WarehouseB,OutOfStock,Supplier3,249,Medium,WarehouseB,LowStock,Supplier1,476,Large,WarehouseC,InStock,Supplier3,285,Large,WarehouseA,InStock,Supplier2,137,Large,WarehouseB,OutOfStock,Supplier2,335,XL,WarehouseA,InStock,Supplier3
SKU000225,Large,WarehouseB,InStock,Supplier3,421,Large,WarehouseA,OutOfStock,Supplier1,68,Medium,WarehouseA,OutOfStock,Supplier4,332,Large,WarehouseC,OutOfStock,Supplier2,444,Medium,WarehouseB,LowStock,Supplier2,408,Large,WarehouseB,LowStock,Supplier2,314,XL,WarehouseB,OutOfStock,Supplier2,54,XL,WarehouseB,LowStock,Supplier3,179,Medium,WarehouseC,InStock,Supplier3,45,Large,WarehouseC,LowStock,Supplier1
SKU000226,Small,WarehouseC,InStock,Supplier3,37,Small,WarehouseB,LowStock,Supplier2,479,Large,WarehouseC,OutOfStock,Supplier3,439,Small,WarehouseB,InStock,Supplier1,87,Medium,WarehouseC,InStock,Supplier3,63,Small,WarehouseA,InStock,Supplier1,404,Medium,WarehouseC,InStock,Supplier4,34,XL,WarehouseC,InStock,Supplier1,4,XL,WarehouseB,OutOfStock,Supplier4,310,Small,WarehouseC,LowStock,Supplier4
SKU000227,Small,WarehouseC,OutOfStock,Supplier4,388,Large,WarehouseB,OutOfStock,Supplier4,116,Small,WarehouseB,OutOfStock,Supplier3,360,Medium,WarehouseB,LowStock,Supplier2,50,XL,WarehouseB,LowStock,Supplier3,150,Large,WarehouseC,LowStock,Supplier3,351,XL,WarehouseA,InStock,Supplier1,63,Small,WarehouseB,LowStock,Supplier4,223,Medium,WarehouseA,OutOfStock,Supplier1,145,XL,WarehouseB,InStock,Supplier1
SKU000228,XL,WarehouseA,InStock,Supplier3,365,XL,WarehouseC,InStock,Supplier4,405,Large,WarehouseB,InStock,Supplier2,484,XL,WarehouseB,LowStock,Supplier3,339,Medium,WarehouseB,InStock,Supplier4,41,Medium,WarehouseB,OutOfStock,Supplier4,5,Medium,WarehouseB,LowStock,Supplier4,40,Small,WarehouseA,OutOfStock,Supplier4,469,Medium,WarehouseB,LowStock,Supplier3,211,Small,WarehouseC,LowStock,Supplier1
SKU000229,XL,WarehouseC,LowStock,Supplier4,393,XL,WarehouseB,OutOfStock,Supplier1,196,Small,WarehouseB,LowStock,Supplier4,463,Small,WarehouseC,LowStock,Supplier3,204,XL,WarehouseB,InStock,Supplier2,436,Large,WarehouseC,OutOfStock,Supplier2,61,Medium,WarehouseB,InStock,Supplier3,332,Large,WarehouseB,OutOfStock,Supplier3,273,Small,WarehouseB,InStock,Supplier1,366,XL,WarehouseB,LowStock,Supplier1
SKU000230,Medium,WarehouseB,InStock,Supplier1,438,Large,WarehouseC,InStock,Supplier1,65,Medium,WarehouseA,InStock,Supplier1,184,XL,WarehouseA,InStock,Supplier1,143,XL,WarehouseA,InStock,Supplier2,126,Small,WarehouseB,InStock,Supplier1,256,XL,WarehouseB,LowStock,Supplier4,210,Small,WarehouseA,OutOfStock,Supplier3,144,Medium,WarehouseC,LowStock,Supplier4,28,XL,WarehouseB,LowStock,Supplier2
SKU000231,Small,WarehouseC,OutOfStock,Supplier1,241,Large,WarehouseA,InStock,Supplier4,166,XL,WarehouseA,OutOfStock,Supplier2,208,Small,WarehouseA,OutOfStock,Supplier4,66,Medium,WarehouseA,OutOfStock,Supplier1,94,XL,WarehouseA,LowStock,Supplier4,251,Small,WarehouseC,OutOfStock,Supplier1,430,Small,WarehouseA,OutOfStock,Supplier1,253,Large,WarehouseB,InStock,Supplier4,100,Small,WarehouseB,InStock,Supplier3
